countries,pearson corr,pearson p,spearman corr,spearman p
Azerbaijan_Greece,0.6125146411564161,2.5988025775038503e-33,0.22255052110718354,7.741845508167349e-05
Azerbaijan_Grenada,0.4357126892094325,8.546138976085748e-16,0.3124311120988376,1.9095458684773056e-08
Azerbaijan_Guatemala,0.537315251891529,1.3775502842882932e-24,0.5855673987876461,6.3597184996131e-30
Azerbaijan_Guinea,0.6217011152949108,1.5262982896364477e-34,0.5642305407330226,1.8653851703288768e-27
Azerbaijan_Guinea-Bissau,0.3533859370406944,1.506716914162425e-10,0.41815390302375116,1.4977771291969743e-14
Azerbaijan_Guyana,0.5766365291656474,7.213840612308806e-29,0.22745355690917907,5.3075373113048097e-05
Azerbaijan_Haiti,0.4850942691819465,1.0549586213472198e-19,0.5150421285917663,2.1158985283757727e-22
Azerbaijan_Honduras,0.6914765728471334,2.0861976609440697e-45,0.6344794916390379,2.521669920129042e-36
Azerbaijan_Hungary,0.775153261799074,2.187034632431986e-63,0.35453285916121974,1.3019944394225001e-10
Azerbaijan_Iceland,0.6037975808074975,3.517875521606618e-32,0.23441126187644626,3.062182164313017e-05
Azerbaijan_India,0.6723911925443411,3.861877020463125e-42,0.6166971653963687,7.232285656976118e-34
Azerbaijan_Indonesia,0.6939667889933729,7.484962269071755e-46,0.7693851162246825,6.599365793793697e-62
Azerbaijan_International,-0.15298778572695979,0.0069621263167946035,-0.04471291659941556,0.4327677559749752
Azerbaijan_Iran,0.18031887888666576,0.0014316691896933892,0.7500081881222117,3.0896302804301257e-57
Azerbaijan_Iraq,0.2653208646424293,2.1608723710274847e-06,0.6817356767766144,1.042640238247022e-43
Azerbaijan_Ireland,0.8112348655867482,9.279181153717101e-74,0.42602350363685876,4.236196188525316e-15
Azerbaijan_Israel,0.7138433979688643,1.4154895957158805e-49,0.2667966086355229,1.887483472025125e-06
Azerbaijan_Italy,0.07397642067539727,0.19394115623641145,0.15795955663888145,0.005312460063641305
Azerbaijan_Jamaica,0.3772519683690311,6.3793862772060844e-12,0.15707851410231172,0.005576330050015927
Azerbaijan_Japan,0.20837175439329036,0.00022025321909236305,-0.051940963921600164,0.3620656927398057
Azerbaijan_Jordan,0.4625924846567523,7.636252197628651e-18,0.18653624901507612,0.0009666640944363612
Azerbaijan_Kazakhstan,0.6165948301203367,7.463913306440045e-34,0.6685179231742138,1.6606765019594206e-41
Azerbaijan_Kenya,0.6775801644906662,5.28313415501654e-43,0.6966010003933286,2.5021269536825017e-46
Azerbaijan_Kosovo,0.5756040445043205,9.506638857463304e-29,0.5687079687161285,5.859012788411975e-28
Azerbaijan_Kuwait,0.012707354890085603,0.8236590789094758,0.6667549019318765,3.2024433833312285e-41
Azerbaijan_Kyrgyzstan,0.5340068082115166,2.9797348464080043e-24,0.6017241364337924,6.461351347895861e-32
Azerbaijan_Laos,0.4802053708893115,2.747951818653769e-19,0.21901850128479092,0.0001010951864778123
Azerbaijan_Latvia,0.6382174021095822,7.319582644308886e-37,0.46139791869390356,9.502211178198979e-18
Azerbaijan_Lebanon,0.4788260582701145,3.590151698415988e-19,0.041663381166201885,0.4648319593338065
Azerbaijan_Lesotho,-0.07837874242385112,0.16865334569376444,-0.22022904194205137,9.23041180639376e-05
Azerbaijan_Liberia,0.49645498025866786,1.0738687965184178e-20,0.5967960296482578,2.692917278068064e-31
Azerbaijan_Libya,0.4022677594200312,1.7370581476957408e-13,0.20765659549783766,0.00023176353816724976
Azerbaijan_Liechtenstein,0.5029277446977589,2.81084299050832e-21,0.13479394735804642,0.017570284159378436
Azerbaijan_Lithuania,0.596513608529972,2.920282819215895e-31,0.2589059592995511,3.854206981834961e-06
Azerbaijan_Luxembourg,0.6704921972347506,7.917415605089718e-42,0.4153875560649626,2.3166939740491763e-14
Azerbaijan_Macedonia,0.7942870756189968,1.2535998657527165e-68,0.7720312349253904,1.3999988945441287e-62
Azerbaijan_Madagascar,0.48330299246754016,1.500883686692336e-19,0.4569641903851492,2.123173734468946e-17
Azerbaijan_Malawi,0.13475812589261207,0.017600617949348477,0.312809831691437,1.831817218302748e-08
Azerbaijan_Malaysia,0.6860137186987256,1.9066507220901774e-44,0.2461526443958677,1.1646773398738317e-05
Azerbaijan_Maldives,0.20248088403254397,0.00033338270656558047,0.3287885954466882,3.0064912498156037e-09
Azerbaijan_Mali,0.4804826709769099,2.6037781498701412e-19,0.5307356948790214,6.336681602211936e-24
Azerbaijan_Malta,0.6318856949184213,5.890402223431542e-36,0.24427909352187724,1.3633889223777419e-05
Azerbaijan_Marshall Islands,-0.029538000044311043,0.6044008751413203,0.00755643128682944,0.8945816060186531
Azerbaijan_Mauritania,0.32541219609030814,4.443591785983389e-09,0.5088221068065774,8.088332100985987e-22
Azerbaijan_Mauritius,0.5300447793596994,7.423695709558585e-24,0.1989604169387224,0.0004247543290759474
Azerbaijan_Mexico,0.6000094196106971,1.0647137864732065e-31,0.7866016494416334,1.8552045518541982e-66
Azerbaijan_Moldova,0.6671897688813537,2.724684719660519e-41,0.6961848870232663,2.977317896667999e-46
Azerbaijan_Monaco,0.6196271790565238,2.918368348338838e-34,0.2044398850813653,0.00029082671291858495
Azerbaijan_Mongolia,0.4286117988552194,2.7761152071975522e-15,0.6989381006476895,9.37033544144597e-47
Azerbaijan_Montenegro,0.47649631832811296,5.623821768013946e-19,0.11148134055903886,0.049876807193428116
Azerbaijan_Morocco,0.798423672941263,7.78650527457986e-70,0.3894393226236902,1.1452374266305796e-12
Azerbaijan_Mozambique,0.40536506195623645,1.0881903852169428e-13,0.341141170489159,6.90905194591056e-10
Azerbaijan_Myanmar,0.08349699560535645,0.14244686880903198,-0.014264146145057078,0.8024757071502011
Azerbaijan_Namibia,0.3711824256169027,1.4615868484853195e-11,0.20682139712117895,0.00024591627202658425
Azerbaijan_Nepal,0.2866072299268247,2.837104268928396e-07,0.3759016685697438,7.682949738001858e-12
Azerbaijan_Netherlands,0.5279846742022228,1.1876913614460702e-23,0.30953806220075697,2.6179710339940544e-08
Azerbaijan_New Zealand,0.8325403062232916,5.354493592242123e-81,0.3219165628245933,6.625517042664072e-09
Azerbaijan_Nicaragua,0.09991558966965144,0.07900535953743644,0.4490118412486917,8.722865379136365e-17
Azerbaijan_Niger,0.5995820213088947,1.2052996306880774e-31,0.576314874627785,7.862356036630726e-29
Azerbaijan_Nigeria,0.6405493704620291,3.3540222257916822e-37,0.6819383433949989,9.626398078571305e-44
Azerbaijan_Norway,0.3571925912133369,9.258658076957466e-11,0.3707702448262952,1.5452693692721285e-11
Azerbaijan_Oman,0.6352185493359446,1.9772373834278766e-36,0.7119818936166944,3.2584457465032612e-49
Azerbaijan_Pakistan,0.6670949443344779,2.8224494235562383e-41,0.8532856153466364,4.2229316477628916e-89
Azerbaijan_Palestine,0.6508160132115914,9.952415314245118e-39,0.4066081691343558,9.007252327018724e-14
Azerbaijan_Panama,0.4232335556486407,6.6536627942309486e-15,0.7171101730531857,3.2240256484569e-50
Azerbaijan_Papua New Guinea,0.005342861261075051,0.9253542821921766,-0.20062642226484165,0.00037894641771974385
Azerbaijan_Paraguay,0.4416372162424275,3.130411910309512e-16,0.37339342602105496,1.0827676066373217e-11
Azerbaijan_Peru,0.6508905538110861,9.696625656345943e-39,0.669645648180173,1.0885020700169091e-41
Azerbaijan_Philippines,0.6493455893142563,1.660904440871547e-38,0.386781844413121,1.6756424571218586e-12
Azerbaijan_Poland,0.7295121051510286,9.639588665478687e-53,0.600136759312921,1.0260522281560058e-31
Azerbaijan_Portugal,0.865560452290854,1.6494833149876607e-94,0.6486344298743656,2.1255615504439758e-38
Azerbaijan_Qatar,0.39333588057046054,6.513877875216486e-13,0.7556455252038272,1.5008796527742448e-58
Azerbaijan_Romania,0.7032837290812004,1.470716908681177e-47,0.44741085091549637,1.1541970145323528e-16
Azerbaijan_Russia,0.890389503651671,2.713293482045433e-107,0.8393349168046271,1.5939263427710168e-83
Azerbaijan_Rwanda,0.5336390995955056,3.2448219728231903e-24,0.5347239322290164,2.5226797900414612e-24
Azerbaijan_Saint Kitts and Nevis,0.42897311469421273,2.6163208876101444e-15,0.32873165353303296,3.0264861351233142e-09
Azerbaijan_Saint Lucia,0.5496308396290377,7.224106749668149e-26,0.3003231693342963,6.993559781875496e-08
Azerbaijan_Saint Vincent and the Grenadines,0.3207267914617242,7.58165786533829e-09,0.20391195494949746,0.0003017670881564421
Azerbaijan_San Marino,0.45181280748618013,5.325210640593955e-17,0.6467966749490753,4.0085894051235333e-38
Azerbaijan_Sao Tome and Principe,-0.017081612494117347,0.7645130185506893,0.22989231081299472,4.3853209970422487e-05
Azerbaijan_Saudi Arabia,0.7890986895363175,3.7430592631510755e-67,0.7639102289980133,1.5294588957055174e-60
Azerbaijan_Senegal,0.7326187623682185,2.1362904047834856e-53,0.724059356055528,1.2910125327818293e-51
Azerbaijan_Serbia,0.5294159402340654,8.57163793585929e-24,0.6787188469685308,3.3957241999390187e-43
Azerbaijan_Seychelles,0.22071439063489606,8.898551741607986e-05,0.10696986148425765,0.05994591195109444
Azerbaijan_Sierra Leone,0.24321848168228394,1.4897313808100117e-05,0.31451103532812863,1.5187910478219123e-08
Azerbaijan_Singapore,0.2905421019405748,1.912761461546373e-07,0.3042666092539718,4.6119745515205607e-08
Azerbaijan_Slovakia,0.5526434877032903,3.4471929534654147e-26,0.2118518118950445,0.00017147726446118452
Azerbaijan_Slovenia,0.5972021606936722,2.3962959832184313e-31,0.24089554970387028,1.8063326288147376e-05
Azerbaijan_Solomon Islands,-0.12934685729439294,0.022740706504447063,-0.06989391827955029,0.2197702427811756
Azerbaijan_Somalia,0.36927243374574975,1.8905200264034353e-11,0.5369247367251601,1.5095592724228905e-24
Azerbaijan_South Africa,0.6814863772514874,1.150122957544493e-43,0.7864870913564462,1.9955375141513589e-66
Azerbaijan_South Korea,-0.07094624183388898,0.2128887047571851,-0.14057751574734506,0.01323293552149263
Azerbaijan_South Sudan,0.02340974260641264,0.6813935486015797,0.19671262711452622,0.0004947379808849325
Azerbaijan_Spain,0.4857352995875449,9.294453595544409e-20,0.025590331014104177,0.6535632329181205
Azerbaijan_Sri Lanka,0.44724958880885746,1.1871208961402227e-16,0.5074665480927868,1.0794459024534971e-21
Azerbaijan_Sudan,0.4137611509113248,2.988293624376109e-14,0.6975697180578003,1.667264157799366e-46
Azerbaijan_Suriname,0.3639949649711308,3.8156875962935976e-11,0.22289948594870665,7.53866165064577e-05
Azerbaijan_Swaziland,0.4229911362904144,6.918520146919791e-15,0.4322013417298573,1.5356276726198032e-15
Azerbaijan_Sweden,0.49511765443852224,1.411519084483424e-20,0.7187078788635993,1.5518228915506197e-50
Azerbaijan_Switzerland,0.3315338767631462,2.1805452954808274e-09,0.26494231341775104,2.236875944170155e-06
Azerbaijan_Syria,0.4250587424975133,4.954353718681285e-15,0.2801478766516722,5.349604250400784e-07
Azerbaijan_Taiwan,0.4026306293584564,1.6448549252514775e-13,0.006558013613035105,0.9084447040713864
Azerbaijan_Tajikistan,-0.04330960804356507,0.4473619267995725,0.0424620693999743,0.45630937185583276
Azerbaijan_Tanzania,0.4577384825940759,1.846606789866392e-17,0.47014347093109504,1.879534013646435e-18
Azerbaijan_Thailand,0.5971763419029785,2.414152079102527e-31,0.16413738283758053,0.003756205826368346
Azerbaijan_Timor,0.09201979369655891,0.10586465419685515,0.017751795790402453,0.755561534612845
Azerbaijan_Togo,0.4157408670549221,2.1916600466215488e-14,0.5301899534098264,7.181015578256709e-24
Azerbaijan_Trinidad and Tobago,0.4212326251475622,9.17442982554342e-15,-0.09268597022045401,0.10335106103099383
Azerbaijan_Tunisia,0.648302041881802,2.384769927880951e-38,0.14248702839198116,0.012024135469742844
Azerbaijan_Turkey,0.6260724798920398,3.8313284914063805e-35,0.68326322188636,5.703219626250263e-44
Azerbaijan_Uganda,0.40273269518792737,1.619794569119135e-13,0.18803903800499827,0.0008774792187711719
Azerbaijan_Ukraine,0.7126500916192324,2.4174821457848024e-49,0.6981930106862225,1.282899482610162e-46
Azerbaijan_United Arab Emirates,0.7237833777785116,1.4697524374071735e-51,0.39094121945515614,9.2219515976532e-13
Azerbaijan_United Kingdom,0.4698750948275705,1.9767340467090066e-18,0.13882529744424796,0.01443493464595885
Azerbaijan_United States,0.8407658817483865,4.522716671260684e-84,0.5344188948082553,2.7079677432214658e-24
Azerbaijan_Uruguay,0.5075234287167867,1.0664798120384386e-21,0.3268586936147239,3.760950454837744e-09
Azerbaijan_Uzbekistan,0.5319483420231857,4.7951261601923706e-24,0.48753771051148437,6.500174125180327e-20
Azerbaijan_Vanuatu,-0.04638251157022513,0.4157667557281371,-0.012827248360152503,0.8220229167475649
Azerbaijan_Vatican,0.45945338558981036,1.3538912536655825e-17,0.34284708883272386,5.610270153653132e-10
Azerbaijan_Venezuela,0.4682670436839937,2.6714937839535074e-18,0.467968144259387,2.8248286783614242e-18
Azerbaijan_Vietnam,0.24832417969306084,9.687873875660618e-06,0.15232499967135849,0.007213571424299563
Azerbaijan_Western Sahara,0.1522879843766484,0.007227850320599276,0.2928294459732955,1.5168189724710274e-07
Azerbaijan_Yemen,-0.039620060978248425,0.48703145923354874,0.1909975202918179,0.0007236830613331862
Azerbaijan_Zambia,0.4184495020936949,1.4292338334725155e-14,0.3070338375202611,3.430803635236166e-08
Azerbaijan_Zimbabwe,0.4045720114994089,1.2271878556069448e-13,0.4706947313568776,1.6943763099467532e-18
Bahamas_Bahrain,-0.05909472717196552,0.2996550255528498,0.15378884004196683,0.006668700590962529
Bahamas_Bangladesh,0.5199665588864988,7.176050082560431e-23,0.375776649162126,7.816015242962904e-12
Bahamas_Barbados,0.8702021306746485,1.0746948706710357e-96,0.7364973365986658,3.1598993095971073e-54
Bahamas_Belarus,0.1555615894302262,0.0060583314326505084,0.05503629822735209,0.3341284246309466
Bahamas_Belgium,0.1281058463071201,0.024087777585971103,0.4342068298953172,1.099718840740654e-15
Bahamas_Belize,0.3818552387440438,3.3626546570755263e-12,0.5527715002737837,3.3399503507810097e-26
Bahamas_Benin,0.6110956418379672,3.993555071849574e-33,0.4025152805817781,1.6736330763784326e-13
Bahamas_Bhutan,0.4678824403724626,2.8703676059717285e-18,0.3012260586994632,6.361167949709882e-08
Bahamas_Bolivia,0.4091684865528886,6.086857905515902e-14,0.4519140469626861,5.230620963340411e-17
Bahamas_Bosnia and Herzegovina,0.6044135106354831,2.934081846245753e-32,0.43281410226346484,1.3870204135795107e-15
Bahamas_Botswana,0.09651808309474577,0.0897961543254476,0.26297129707201494,2.675702625446676e-06
Bahamas_Brazil,0.35263942406916515,1.656439579265763e-10,0.22801271403362486,5.081205192611572e-05
Bahamas_Brunei,0.013739526303031055,0.809598951968905,0.4270290474727912,3.596322183073868e-15
Bahamas_Bulgaria,0.31309614887012843,1.7750917788036184e-08,0.3330277247080301,1.8284232145299639e-09
Bahamas_Burkina Faso,0.6550254639741747,2.261174176019543e-39,0.5739819879741651,1.463781987372947e-28
Bahamas_Burundi,0.044711095398661395,0.43278651668366697,0.16508819296828287,0.0035573172338258696
Bahamas_Cambodia,0.5831932220737259,1.221804026420624e-29,0.3124955082032855,1.896108010781893e-08
Bahamas_Cameroon,0.76158057034385,5.677900171495373e-60,0.3665243990705439,2.729528502374656e-11
Bahamas_Canada,0.494436456941352,1.6216884970268892e-20,-0.052545905777422804,0.3564942301296423
Bahamas_Cape Verde,0.33224996191974715,2.004247100354486e-09,0.3913672176840161,8.67067552494741e-13
Bahamas_Central African Republic,0.41465125772870715,2.6001151199428146e-14,0.2357615994804542,2.7467753250752987e-05
Bahamas_Chad,0.4788175984001558,3.596029885650045e-19,0.5194287647139402,8.082458003971362e-23
Bahamas_Chile,0.34352638862563484,5.162020285106007e-10,0.20450951387870403,0.0002894117048742623
Bahamas_China,-0.1153075735871297,0.04248177037293717,0.02915899542179188,0.609048692310632
Bahamas_Colombia,0.3485425985577079,2.773706887331371e-10,0.3806173881710516,3.998473805652272e-12
Bahamas_Comoros,-0.11281465198188256,0.0471864678602914,-0.1087604255116415,0.05576508429650986
Bahamas_Congo,0.6875478318447984,1.0293521727833273e-44,0.454520607678694,3.2904956171103115e-17
Bahamas_Costa Rica,0.19190343639474977,0.0006818286088350401,0.39594892599499887,4.4431299450082126e-13
Bahamas_Cote d'Ivoire,0.79312108895747,2.7122500531087567e-68,0.4118171934800971,4.043711040817627e-14
Bahamas_Croatia,0.37351657725491666,1.0647535346857537e-11,0.3066106028914648,3.590330002931989e-08
Bahamas_Cuba,0.8370091628560323,1.2029851376754417e-82,0.7015583596147165,3.080206794949585e-47
Bahamas_Cyprus,0.35127890347775226,1.967359838755638e-10,0.54128649411736,5.395130452801167e-25
Bahamas_Czech Republic,0.325469624525044,4.414337654887073e-09,0.48241252215594016,1.787011722825895e-19
Bahamas_Democratic Republic of Congo,0.8088297976038697,5.3293570551166364e-73,0.318361159207163,9.894944969915278e-09
Bahamas_Denmark,-0.008448333131090103,0.8822243976350561,0.34327675504201244,5.322548777126221e-10
Bahamas_Djibouti,0.5251782667550624,2.2412260919787274e-23,0.3882775881422434,1.3531143505601394e-12
Bahamas_Dominica,0.4165599664496185,1.9266477570291043e-14,0.2427657165311257,1.546982120807875e-05
Bahamas_Dominican Republic,0.699114047451169,8.699114268862936e-47,0.340573252183864,7.402929376867653e-10
Bahamas_Ecuador,0.7837089474717965,1.1537552527976275e-65,0.3529431257908388,1.593859832831408e-10
Bahamas_Egypt,0.06767066934270959,0.23482785056045208,0.08062045517530042,0.15676343696743333
Bahamas_El Salvador,0.7154828282281291,6.754534784986587e-50,0.4370564599839964,6.816880818588856e-16
Bahamas_Equatorial Guinea,0.6438675157029576,1.0920265714358568e-37,0.3832664641433361,2.757707656347042e-12
Bahamas_Eritrea,0.42566096352040506,4.493232115065016e-15,0.3587248919199252,7.596648974992965e-11
Bahamas_Estonia,0.10143381559061973,0.07453519840291217,0.28516475026196914,3.273330979803139e-07
Bahamas_Ethiopia,0.5855841592657243,6.330351066013077e-30,0.5311758361461038,5.7276668692013004e-24
Bahamas_Fiji,0.6507804504898811,1.0076791218480953e-38,0.4016119164962418,1.9166913905827068e-13
Bahamas_Finland,0.15905772905589094,0.004999299006882532,0.19501414829442118,0.000554558881410521
Bahamas_France,0.17790905513757296,0.0016615290398840489,0.1854405820226345,0.001036873867621792
Bahamas_Gabon,0.6935100739289489,9.040129283353464e-46,0.45233571770958503,4.854073218296511e-17
Bahamas_Gambia,0.5574126185744269,1.0522021659727245e-26,0.5495726491807561,7.327546620717129e-26
Bahamas_Georgia,0.04332757316027424,0.44717335015829834,0.32381504016656987,5.336715107802756e-09
Bahamas_Germany,0.1662285881946963,0.0033313738958721684,0.06819534397446349,0.2312104402716529
Bahamas_Ghana,0.6999728234049716,6.047570794794014e-47,0.4358902051219405,8.295154080441304e-16
Bahamas_Greece,0.05442102361012345,0.3395685523662038,0.39011425456601384,1.0391534519726501e-12
Bahamas_Grenada,0.3984287596072435,3.080705964911654e-13,0.31904421162006424,9.164817404438065e-09
Bahamas_Guatemala,0.7024924965818942,2.0656002257165728e-47,0.49056259885087933,3.549970598241684e-20
Bahamas_Guinea,0.6052394902936937,2.298892700638616e-32,0.48094762200343366,2.378552196184112e-19
Bahamas_Guinea-Bissau,0.2613632326177352,3.093480225214809e-06,0.2998333920770389,7.36152510250511e-08
Bahamas_Guyana,0.5850270242455078,7.382153016010887e-30,0.6528573114520364,4.8652963863887454e-39
Bahamas_Haiti,0.4851814004213468,1.0369667537915854e-19,0.3903889753450808,9.987774701819172e-13
Bahamas_Honduras,0.7772726997667502,6.096268968299695e-64,0.38733701518624025,1.5480130005170352e-12
Bahamas_Hungary,0.4148692255586355,2.5128530733269775e-14,0.47176532165927365,1.384539769304021e-18
Bahamas_Iceland,0.12755535080781746,0.024707027023117896,0.4568741302548115,2.15787059125562e-17
Bahamas_India,0.1800934878385694,0.0014518606818301953,0.21078221620582305,0.0001852713973926257
Bahamas_Indonesia,0.2732873895994661,1.0311423189344262e-06,0.3065157121344701,3.627066559406246e-08
Bahamas_International,-0.1138179114471518,0.04524312746659311,-0.1725346807797754,0.002300578226283673
Bahamas_Iran,-0.04797846709105466,0.39988848426827256,-0.11215293367901889,0.04850609400816782
Bahamas_Iraq,0.04050783965844626,0.4773168756288413,0.09255047681400001,0.10385843782062903
Bahamas_Ireland,0.31258464799404073,1.8776574483242808e-08,0.44254245215260163,2.680431358116394e-16
Bahamas_Israel,0.4017779630611545,1.8695655584005395e-13,0.37708797123380283,6.52538271270845e-12
Bahamas_Italy,-0.030212858316091884,0.5961644183704894,-0.0008012456463949428,0.988789773899951
Bahamas_Jamaica,0.1704248824217552,0.0026075598089133453,0.7105545912306374,6.147613612553482e-49
Bahamas_Japan,0.08674060984915205,0.12752620260416966,0.17784054844135114,0.0016685318288174585
Bahamas_Jordan,0.4565080452487288,2.3047313422759866e-17,0.32874584107123234,3.0214922294022907e-09
Bahamas_Kazakhstan,0.6639308440369457,9.08394842813239e-41,0.4036996201288758,1.400168359329645e-13
Bahamas_Kenya,0.7624766106638992,3.4344976045910086e-60,0.37419121105492253,9.711361686153629e-12
Bahamas_Kosovo,0.605865767605881,1.9097469960586142e-32,0.4525398143958129,4.6815024434856237e-17
Bahamas_Kuwait,-0.03087340341861822,0.5881522991313678,0.20830442540258282,0.00022131364991076285
Bahamas_Kyrgyzstan,0.7472514645047545,1.3168301268807336e-56,0.3952199034046521,4.945284290309327e-13
Bahamas_Laos,0.4151009914275914,2.423211453863662e-14,0.4077526028983034,7.563018170151388e-14
Bahamas_Latvia,0.30561647877187015,3.993693837407716e-08,0.3381262002673187,9.952040515672536e-10
Bahamas_Lebanon,0.12355378346576039,0.029634559362598234,0.44046585894888646,3.8239667486090984e-16
Bahamas_Lesotho,-0.1295896097893242,0.022484965371139073,0.10749275220336686,0.05869908537393837
Bahamas_Liberia,0.5657044293221767,1.2765935670056176e-27,0.3032749482701914,5.123997559478349e-08
Bahamas_Libya,0.37193168897043316,1.3206357449397533e-11,0.47701055094744393,5.094902262131056e-19
Bahamas_Liechtenstein,0.5696345156017151,4.600302074854436e-28,0.40203942778359,1.7976461116327067e-13
Bahamas_Lithuania,0.5298121316188895,7.8295580214959e-24,0.4473969743828062,1.1569945061529054e-16
Bahamas_Luxembourg,0.4497063516273973,7.721483906909472e-17,0.37448857946435754,9.32466029261176e-12
Bahamas_Macedonia,0.4347023541612989,1.0122908731579553e-15,0.06071985411632711,0.2865375004443614
Bahamas_Madagascar,0.5563990157902132,1.356208430427521e-26,0.4164585504962783,1.957674893206246e-14
Bahamas_Malawi,0.029384849537058222,0.6062770866182391,0.2191580753766508,0.00010004287352875928
Bahamas_Malaysia,0.3514198417246335,1.9326857141512654e-10,-0.03980858893470425,0.48495963122429364
Bahamas_Maldives,0.025034724045245066,0.6606108344978191,0.3835727815679397,2.6411766765284573e-12
Bahamas_Mali,0.3792023707260813,4.869483439725415e-12,0.14906088729361808,0.00857405662877265
Bahamas_Malta,0.4764047123189919,5.723549720988501e-19,0.6178017675513161,5.142509419574766e-34
Bahamas_Marshall Islands,-0.06000168463182252,0.29228598513381965,-0.013564091123992225,0.8119845343320713
Bahamas_Mauritania,0.2607088243374239,3.280734576068451e-06,0.14217830458641134,0.012212713056216812
Bahamas_Mauritius,0.7906440990126073,1.3748182981146806e-67,0.440622835535947,3.722941075333005e-16
Bahamas_Mexico,0.34305488668339335,5.469283527901446e-10,0.2670639275961514,1.841638027853857e-06
Bahamas_Moldova,0.4377961394302064,6.016643101826998e-16,0.3422000020459749,6.072281512641936e-10
Bahamas_Monaco,0.6633574638752284,1.1209988632497119e-40,0.4217476185898261,8.448093556331161e-15
Bahamas_Mongolia,0.5673047539203547,8.438600130247601e-28,0.2089008713636927,0.00021208336811907023
Bahamas_Montenegro,0.7989179797756524,5.562222481341867e-70,0.5548793148916619,1.981009118997885e-26
Bahamas_Morocco,0.5169468588862051,1.395591922006261e-22,0.5916065757994278,1.179078376787084e-30
Bahamas_Mozambique,0.4193535839961686,1.2381061012020378e-14,0.43274546266050484,1.4029390309707636e-15
Bahamas_Myanmar,0.14688381042840876,0.00960400455381094,0.411278919433867,4.3954371792822477e-14
Bahamas_Namibia,0.4657375323182307,4.2768734829936085e-18,0.37070807086004764,1.558290785710973e-11
Bahamas_Nepal,0.20497879970538846,0.0002800409257042621,0.2388027943317998,2.1452807660169112e-05
Bahamas_Netherlands,0.07481837346696668,0.18890210078599817,0.42012053003861144,1.0957774939299766e-14
Bahamas_New Zealand,0.6547506624628814,2.4926602613346632e-39,0.4688194118108675,2.4093494085548695e-18
Bahamas_Nicaragua,0.06504804911549897,0.2535071871120411,0.3557573699238962,1.1133057260314928e-10
Bahamas_Niger,0.5939236843056838,6.118232504706878e-31,0.33971726216660014,8.212663775747822e-10
Bahamas_Nigeria,0.7721011150271082,1.3434505731671273e-62,0.32085950229297805,7.468726787223045e-09
Bahamas_Norway,-0.013846281065307452,0.8081481513309394,0.28439619831794793,3.5313646875126396e-07
Bahamas_Oman,0.36801623010202966,2.2370918883488386e-11,0.14524522648486002,0.010450137122704801
Bahamas_Pakistan,0.4168354478459041,1.8447765921972226e-14,0.0645574761448388,0.2571124897436929
Bahamas_Palestine,0.11097479267771229,0.05093191801186745,0.3499703810906789,2.319532953914515e-10
Bahamas_Panama,0.18000688536365383,0.0014596881127696092,0.3541037896698449,1.3751993646950148e-10
Bahamas_Papua New Guinea,0.2622331523097798,2.8603041477347145e-06,0.5717822626322657,2.6183454178102773e-28
Bahamas_Paraguay,0.22640416687642892,5.758190449286192e-05,0.5956826110602714,3.705115016537136e-31
Bahamas_Peru,0.25829390990245144,4.069765550314763e-06,0.43486852858522107,9.845265992246717e-16
Bahamas_Philippines,0.2947315032952167,1.2488145919536705e-07,0.3044049551329565,4.544589900618388e-08
Bahamas_Poland,0.20024622691363386,0.00038897601888147063,0.3293056334782797,2.830697879635906e-09
Bahamas_Portugal,0.3953281179276449,4.867386004026506e-13,0.17647348100598953,0.0018140463723854373
Bahamas_Qatar,-0.03655507165374694,0.5213714787986388,0.2378822637054819,2.312722206641831e-05
Bahamas_Romania,0.2920205595424884,1.6468559956729587e-07,0.46482815563943425,5.06042197892422e-18
Bahamas_Russia,0.44156698019397617,3.1682710302289023e-16,0.05399624738424259,0.34335712672963425
Bahamas_Rwanda,0.6818019248421234,1.0157909848492934e-43,0.46202413076759796,8.474216107870762e-18
Bahamas_Saint Kitts and Nevis,0.3564124063764543,1.0235801365690851e-10,0.30048874391781016,6.873224054601669e-08
Bahamas_Saint Lucia,0.44633010918849547,1.3932163187234217e-16,0.2697089002423577,1.441851278437265e-06
Bahamas_Saint Vincent and the Grenadines,0.24478229669605944,1.3070684459539068e-05,0.3594953085962305,6.874579635472158e-11
Bahamas_San Marino,-0.024488043535419658,0.6675745694298558,0.09090232616415617,0.11018912428523459
Bahamas_Sao Tome and Principe,-0.04529074485735832,0.4268390720755271,-0.02734524027817581,0.6315066226270372
Bahamas_Saudi Arabia,0.19674176972538795,0.0004937659061645224,0.3140057014594925,1.605928715312901e-08
Bahamas_Senegal,0.33750784414303714,1.0720332806850853e-09,0.33019072927685084,2.552622881774162e-09
Bahamas_Serbia,0.2048203383379606,0.00028317300172972835,0.34134578019585354,6.739078981632592e-10
Bahamas_Seychelles,0.23810418425212274,2.271259099534574e-05,0.387317246028159,1.552390268070915e-12
Bahamas_Sierra Leone,0.17118645700719445,0.002492692406336399,0.27342459289721716,1.0178752592806622e-06
Bahamas_Singapore,0.2454480904064914,1.2359382603686087e-05,0.005343623381466007,0.925343665496377
Bahamas_Slovakia,0.1898056523148226,0.0007823694635632098,0.5787997142747098,4.033323773683516e-29
Bahamas_Slovenia,0.04500990885028952,0.4297146258809505,0.42606537569844527,4.207453916346747e-15
