,Friend 0,Friend 1,Closeness Friend 0,Betweeness Friend 0,Eigenvector Friend 0,Closeness Friend 1,Betweeness Friend 1,Eigenvector Friend 1,% Diff Closeness,% Diff Betweeness,% Diff Eigenvector,Data Warning?
18,ABW,BRN,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.39280993296194894,0.000179935322535,0.060060961974284004,2.1978021978021536,98.10711013848629,6.7108790539465,False
19,ABW,BWA,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.39727368220015297,0.000151101161238,0.061131627261239004,3.296703296703268,97.74589589541127,8.344753824213196,False
20,ABW,CAN,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.5296982429335371,0.004230544869349001,0.087685453790019,27.472527472527418,99.91949080833005,36.10075441734124,False
21,ABW,CHE,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.517927170868347,0.003554030003465,0.086201668264268,25.824175824175725,99.90416576466077,35.00085951262443,False
22,ABW,CHL,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.47564740181786996,0.001262188161599,0.079309183817462,19.230769230769166,99.73015295332574,29.352011002266238,False
23,ABW,CHN,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.537847446670976,0.004617977246485,0.088991801572227,28.571428571428502,99.92624525207135,37.03875810169098,False
24,ABW,CIV,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.454027065371603,0.0006261144509240001,0.075611935789737,15.384615384615282,99.45601359743085,25.897488442349676,False
25,ABW,COG,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.454027065371603,0.00040458414732999997,0.07568058971866799,15.384615384615282,99.15815350155849,25.96471081179736,False
26,ABW,COL,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.478905260734431,0.002264191596179,0.08004139163880901,19.780219780219763,99.84957202900607,29.998289247152428,False
27,ABW,COM,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.366074178362444,1.29570588789705e-05,0.050429564494016005,4.712041884816945,73.71334413649257,9.995974712844642,False
28,ABW,CPV,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.38417674762212606,3.33936368636058e-05,0.057018618589107006,0.0,89.80051950777775,1.7332498682155084,False
29,ABW,CRI,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.426342488214798,0.000577402769539,0.06864438044144999,9.890109890109795,99.41012103556997,18.375920800474105,False
30,ABW,CYP,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.45109785849823797,0.001118340341533,0.07554219478381799,14.835164835164766,99.69544356480263,25.829076560593457,False
31,ABW,CZE,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.478905260734431,0.0019537867011170003,0.080698838295104,19.780219780219763,99.82567301355876,30.56858730399795,False
32,ABW,DEU,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.525715549377646,0.0051615948670469996,0.08786750915222999,26.923076923076895,99.9340130799631,36.233149205947406,False
33,ABW,DNK,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.499429771908763,0.002984099338332,0.084313970048897,23.076923076922938,99.88586246329686,33.54559935315726,False
34,ABW,ECU,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.43160597572362297,0.000619002610351,0.07020387277933099,10.98901098901096,99.44976363256114,20.189098920979855,False
35,ABW,EGY,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.48220805563604796,0.0012722083054989997,0.08099241660612,20.329670329670343,99.73227831772321,30.820259716365584,False
36,ABW,ESP,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.521792299009156,0.004907076926217,0.087521423932312,26.373626373626337,99.93059050166198,35.98099649191473,False
37,ABW,EST,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.428958086302005,0.00069396508263,0.070511867517698,10.439560439560275,99.50920045362528,20.537711693014273,False
38,ABW,EUN,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.0,0.0,5.6260282540004595e-14,100.0,100.0,99.99999999989959,True
39,ABW,FIN,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.472433568021803,0.002385701227609,0.079541091823019,18.68131868131856,99.85723369556378,29.55799050103312,False
40,ABW,FJI,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.371915787591632,0.0005056160149319999,0.052356920088528006,3.191489361702298,99.32637072858441,6.556132164008384,False
41,ABW,FRA,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.5296982429335371,0.005086053536571,0.088229223025123,27.472527472527418,99.9330329998877,36.49457454521781,False
42,ABW,GBR,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.525715549377646,0.005125981407067001,0.087858087406093,26.923076923076895,99.93355462677154,36.22631096147982,False
43,ABW,GEO,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.43160597572362297,0.00025261792745,0.070022157291394,10.98901098901096,98.65172772497661,19.981980525985076,False
44,ABW,GHA,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.48895222424634205,0.001118980212356,0.082104235402809,21.428571428571395,99.69561772049786,31.757060786615575,False
45,ABW,GMB,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.408889871738169,8.95398642855182e-05,0.06472317292367201,6.0439560439559825,96.19613285688453,13.4307838652633,False
46,ABW,GRC,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.485556722689076,0.0025718632664839996,0.08179857605611299,20.879120879120883,99.86756770774197,31.50205522023175,False
47,ABW,GTM,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.42375859434683,0.0004429507737869999,0.06843951418526001,9.340659340659348,99.23107088211458,18.131587980178267,False
48,ABW,GUY,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.40416282119784297,0.00043816621970199995,0.062315135478448004,4.945054945054797,99.22267456403566,10.085498446952144,False
49,ABW,HKG,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.510366190271729,0.0022987733523940003,0.085139887462788,24.725274725274655,99.8518350026113,34.19025426590782,False
50,ABW,HND,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.40416282119784297,0.00018855093851299996,0.063185136479164,4.945054945054797,98.19360354055614,11.323538129842245,False
51,ABW,HRV,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.43974948469954,0.000957626851631,0.073156204872468,12.637362637362534,99.64433145627171,23.409991599168144,False
52,ABW,HUN,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.46000110570543995,0.001634379785671,0.07700771199412401,16.4835164835164,99.79160428271274,27.240607457824044,False
53,ABW,IDN,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.49588771678884297,0.0030785505469080004,0.08287011363247501,22.527472527472433,99.88936425029735,32.3877559694863,False
54,ABW,IND,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.521792299009156,0.0041535965194909995,0.087036779337177,26.373626373626337,99.91799931790281,35.62452116881107,False
55,ABW,IRL,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.48895222424634205,0.0024189470009250004,0.082211638893668,21.428571428571395,99.85919586182564,31.846215193420136,False
56,ABW,ISL,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.41868364112111894,0.000418904889918,0.066944409916337,8.241758241758138,99.18693298657513,16.303178222683155,False
57,ABW,ISR,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.46000110570543995,0.000618939400745,0.07535069068144801,16.4835164835164,99.44970743929902,25.64057084171073,False
58,ABW,ITA,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.521792299009156,0.004425001644034,0.08725026073774701,26.373626373626337,99.9230287861669,35.78203321825416,False
59,ABW,JAM,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.416191476590636,0.00049144016327,0.06569300780605099,7.6923076923075655,99.30693953565294,14.708817073843822,False
60,ABW,JOR,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.45699456253089504,0.000868949683626,0.075895881507167,15.934065934065933,99.6080351323296,26.174724708531187,False
61,ABW,JPN,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.517927170868347,0.0033737083740790004,0.086362754251719,25.824175824175725,99.89904351236414,35.12209754885423,False
62,ABW,KAZ,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.42120583173028203,0.00026222732826099995,0.06765483389485401,8.791208791208629,98.70113557571048,17.182054508281322,False
63,ABW,KEN,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.48220805563604796,0.001204153299707,0.08079991735870799,20.329670329670343,99.71714751947482,30.655444598032766,False
64,ABW,KGZ,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.38417674762212606,5.8366633568209604e-05,0.056534781598400995,0.0,94.16451272015432,0.892261589389878,False
65,ABW,KHM,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.426342488214798,0.0006034783717269999,0.068685228721992,9.890109890109795,99.43560902310385,18.42446403674431,False
66,ABW,KOR,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.517927170868347,0.003992769466614,0.086362754251719,25.824175824175725,99.91469636536678,35.12209754885423,False
67,ABW,KWT,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.46613445378151297,0.000993937982181,0.077734606337392,17.582417582417587,99.65732494998599,27.920978702375937,False
68,ABW,LAO,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.38417674762212606,0.00015076930763399999,0.056910976639772,0.0,97.74093445741941,1.5473872251272678,False
69,ABW,LCA,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.37390464207073204,0.000195963956521,0.052885243804909,2.6737967914439214,98.26193676734528,5.613207877311416,False
70,ABW,LTU,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.45109785849823797,0.001154239932555,0.075441365177181,14.835164835164766,99.70491599003964,25.729944936759058,False
71,ABW,LUX,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.42375859434683,0.0013057002671300001,0.069118976059354,9.340659340659348,99.73914553260883,18.936380930414103,False
72,ABW,LVA,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.445351388963229,0.001371675190911,0.074070516115923,13.736263736263751,99.75169212798221,24.355402938108973,False
73,ABW,MAC,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.380000913408842,2.02955052697781e-05,0.05560996281314799,1.0869565217391481,83.21807004914123,0.7502731885330702,False
74,ABW,MAR,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.472433568021803,0.0010304441385,0.07925958029419701,18.68131868131856,99.66946510244553,29.30779692552161,False
75,ABW,MDA,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.408889871738169,0.00036592856019699996,0.063794843881103,6.0439560439559825,99.06922338182255,12.17104698621256,False
76,ABW,MDG,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.42375859434683,0.000525477661782,0.068032798321999,9.340659340659348,99.35183210909544,17.642159606074735,False
77,ABW,MEX,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.499429771908763,0.0012116686257,0.08339040026363399,23.076923076922938,99.71890190062655,32.80960004938665,False
78,ABW,MKD,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.39727368220015297,0.00023712172275999998,0.060543131637957,3.296703296703268,98.56361642539417,7.453840028279508,False
79,ABW,MLT,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.442532709286246,0.001044577925371,0.07336791309020199,13.186813186813092,99.6739374445102,23.630997397095587,False
80,ABW,MMR,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.43160597572362297,0.000573551796909,0.070286397262233,10.98901098901096,99.40616043818491,20.28280628966055,False
81,ABW,MNG,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.408889871738169,8.922271434768e-05,0.064036775886294,6.0439560439559825,96.1826116785971,12.502866232612186,False
82,ABW,MRT,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.41868364112111894,0.00024126947624,0.06722837519136099,8.241758241758138,98.58830983072266,16.65670440782415,False
83,ABW,MUS,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.445351388963229,0.000729314406573,0.07324814377017401,13.736263736263751,99.53298914064355,23.506125106247318,False
84,ABW,MWI,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.395029198119926,0.00020933420626400003,0.060133452059639006,2.747252747252687,98.37294748033123,6.823337861955155,False
85,ABW,MYS,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.517927170868347,0.003444084208726,0.08629002605186298,25.824175824175725,99.90110644017015,35.0674162227312,False
86,ABW,NAM,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.41372880513152005,0.000759296942797,0.065285528418912,7.14285714285707,99.55143010783101,14.176472467178405,False
87,ABW,NGA,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.4923955497692029,0.0007218611889060001,0.08239216747519,21.978021978021832,99.5281672529439,31.995546209626163,False
88,ABW,NIC,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.39954381752701096,0.00018109202953099998,0.061696234802817,3.8461538461538116,98.1192007807478,9.183528562759712,False
89,ABW,NLD,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.533741740971198,0.006757942615786999,0.08876357051414699,28.02197802197801,99.9496003788255,36.876870620450106,False
90,ABW,NOR,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.506667884545122,0.002500712953639,0.084613704849605,24.17582417582406,99.86379974268576,33.78100680363416,False
91,ABW,NZL,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.503022791850553,0.0030074220704790003,0.083819585901784,23.626373626373542,99.88674760649727,33.15363843099055,False
92,ABW,OAS,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.514118882847257,0.0032211837165559997,0.085590996117811,25.27472527472529,99.89426317226052,34.53710553802819,False
93,ABW,PAK,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.48895222424634205,0.001787129817701,0.081604738883879,21.428571428571395,99.80941633652957,31.339350846667813,False
94,ABW,PER,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.454027065371603,0.001224747888483,0.07544964815325701,15.384615384615282,99.72190378856128,25.738098415328015,False
95,ABW,PHL,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.4923955497692029,0.002603283016225,0.082339161338026,21.978021978021832,99.86916607006157,31.95176809303135,False
96,ABW,POL,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.49588771678884297,0.0032369436943609996,0.08351693313041,22.527472527472433,99.89477798197477,32.91139729704543,False
97,ABW,PRT,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.49588771678884297,0.00328874507896,0.083436446283603,22.527472527472433,99.89643534552626,32.84668037382108,False
98,ABW,PRY,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.41372880513152005,0.00024631505679400005,0.065799404801974,7.14285714285707,98.61722725282056,14.8467320849199,False
99,ABW,QAT,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.463047470643887,0.0006715724917940001,0.077104891832515,17.03296703296703,99.4928354691169,27.332310407411647,False
100,ABW,ROM,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.46000110570543995,0.001582637342647,0.07730944577662499,16.4835164835164,99.78479103293175,27.524582675906156,False
101,ABW,RUS,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.4923955497692029,0.001706259154568,0.08231919713445401,21.978021978021832,99.80038334338435,31.935264910276956,False
102,ABW,RWA,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.416191476590636,0.000238825518568,0.066232780899222,7.6923076923075655,98.57386367337574,15.403909217088046,False
103,ABW,SAU,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.485556722689076,0.0013654202748689997,0.081128856557982,20.879120879120883,99.75055464312086,30.936604021395674,False
104,ABW,SEN,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.448206205559147,0.0006500318614750001,0.074282145102694,14.285714285714269,99.47602914881458,24.570913535019944,False
105,ABW,SER,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.43428675818153395,0.000700364296509,0.07028376166271201,11.538461538461569,99.51368487878034,20.279816942013422,False
106,ABW,SGP,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.503022791850553,0.003149559018132,0.084057067812806,23.626373626373542,99.89185859169685,33.3424958596797,False
107,ABW,SLV,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.38844537815126,0.00019108602574799998,0.058306540952914,1.0989010989009003,98.21756851961601,3.903845877599154,False
108,ABW,STP,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.334546258694865,1.5314220782415803e-05,0.037929270963272005,12.91866028708154,77.75938112726021,32.30583890315407,False
109,ABW,SUR,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.40651260504201703,0.00019464767983200004,0.063327777775129,5.494505494505476,98.2501833669496,11.523275526086678,False
110,ABW,SVK,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.448206205559147,0.0014888637867479999,0.074212739056207,14.285714285714269,99.77123646179975,24.500369922855253,False
111,ABW,SVN,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.43974948469954,0.0016554154527270001,0.07271475557578999,12.637362637362534,99.79425240522333,22.945015748346922,False
112,ABW,SWE,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.485556722689076,0.0028102508566609998,0.08163080603789,20.879120879120883,99.87880165681744,31.361276242273295,False
113,ABW,SWZ,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.38417674762212606,0.00020494319483900002,0.056243916154833,0.0,98.33808705860046,0.3797258652687908,False
114,ABW,SYC,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.40184004636337295,0.000138259180387,0.061867036099859,4.395604395604328,97.536527073274,9.4342528917743,False
115,ABW,TGO,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.426342488214798,0.00027702991032200005,0.069468262377278,9.890109890109795,98.7705379994571,19.343968684209283,False
116,ABW,THA,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.510366190271729,0.004562509266987,0.085052202505638,24.725274725274655,99.92534859047429,34.12240740756969,False
117,ABW,TUN,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.445351388963229,0.0007554385140129999,0.07371160112924299,13.736263736263751,99.54913902132763,23.98707584805867,False
118,ABW,TUR,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.510366190271729,0.0038596507342690003,0.085311147079158,24.725274725274655,99.91175425674386,34.32236539316029,False
119,ABW,URY,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.428958086302005,0.000862424034935,0.069669530473398,10.439560439560275,99.60506927687797,19.576975649423755,False
120,ABW,USA,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.537847446670976,0.0055735139023,0.08876357051420301,28.571428571428502,99.9388899438083,36.876870620489946,False
121,ABW,UZB,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.39280993296194894,6.77984344121872e-05,0.059812575586155,2.1978021978021536,94.97631839573162,6.323473101662384,False
122,ABW,VCT,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.382077421132387,0.00022980976214,0.05550774689914,0.5464480874318621,98.51791436280584,0.9327027574066324,False
123,ABW,VNM,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.506667884545122,0.00044100322079900005,0.084615345140365,24.17582417582406,99.2276751468218,33.782290476264656,False
124,ABW,WSM,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.33137520411008,0.000105377568821,0.036443390317988995,13.74407582938397,96.76783444934796,34.95776026145999,False
125,ABW,YEM,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.39954381752701096,1.0604588276389599e-05,0.061860276111742,3.8461538461538116,67.88203946465146,9.424356017516045,False
126,ABW,ZAF,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.503022791850553,0.0039915311528099994,0.08403388794707202,23.626373626373542,99.91466990116939,33.32410908698738,False
127,ABW,ZMB,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.41868364112111894,0.00034703467089,0.06649960620670099,8.241758241758138,99.01854835748483,15.743345481785765,False
128,ABW,ZWE,0.38417674762212606,3.40597747754701e-06,0.056030343457553006,0.41372880513152005,0.00015673850686,0.06522334373227201,7.14285714285707,97.82696827615612,14.094647328193293,False
129,ARE,ARG,0.514118882847257,0.0029831076853009996,0.085646793623015,0.45109785849823797,0.0012731590155739998,0.07457527821354801,12.258064516129123,57.32105073352267,12.926946755531377,False
130,ARE,ARM,0.514118882847257,0.0029831076853009996,0.085646793623015,0.408889871738169,0.000117176036964,0.06421872719291799,20.467836257310008,96.07201451220233,25.019111076609953,False
131,ARE,ATG,0.514118882847257,0.0029831076853009996,0.085646793623015,0.386299271089651,0.00016962901565399999,0.056689914902127006,24.86187845303881,94.3136811155081,33.80964715193577,False
132,ARE,AUS,0.514118882847257,0.0029831076853009996,0.085646793623015,0.510366190271729,0.002983568569523,0.08516330820056402,0.7299270072993853,0.015447415109158853,0.5645108263820171,False
133,ARE,AUT,0.514118882847257,0.0029831076853009996,0.085646793623015,0.48895222424634205,0.00272150703045,0.082342897748851,4.895104895104955,8.76940031833292,3.857582676949372,False
134,ARE,AZE,0.514118882847257,0.0029831076853009996,0.085646793623015,0.408889871738169,0.000179579906955,0.064631790066705,20.467836257310008,93.98010645610067,24.536824634451758,False
135,ARE,BDI,0.514118882847257,0.0029831076853009996,0.085646793623015,0.380000913408842,4.50750938814004e-05,0.055878019613315996,26.086956521739157,98.48898871121871,34.75760475135819,False
136,ARE,BEL,0.514118882847257,0.0029831076853009996,0.085646793623015,0.521792299009156,0.004764604018584001,0.087144816321124,1.4705882352940467,37.39022857585648,1.719003793167535,False
137,ARE,BEN,0.514118882847257,0.0029831076853009996,0.085646793623015,0.42375859434683,0.00033937847432700003,0.068553726641456,17.575757575757585,88.62332472946729,19.957626267710925,False
138,ARE,BFA,0.514118882847257,0.0029831076853009996,0.085646793623015,0.40651260504201703,0.00017124097202899995,0.06379459962658,20.930232558139565,94.25964497115626,25.514316499249396,False
139,ARE,BGR,0.514118882847257,0.0029831076853009996,0.085646793623015,0.48220805563604796,0.0019494499153800001,0.081318634574966,6.206896551724142,34.650367300324326,5.053498052828368,False
140,ARE,BIH,0.514118882847257,0.0029831076853009996,0.085646793623015,0.41129510627780497,0.00032260216671,0.06487149934290401,20.000000000000128,89.18570159905411,24.25694343159655,False
141,ARE,BLR,0.514118882847257,0.0029831076853009996,0.085646793623015,0.41129510627780497,0.00040653843624199995,0.064902291482425,20.000000000000128,86.37198253870679,24.220990959567615,False
142,ARE,BLZ,0.514118882847257,0.0029831076853009996,0.085646793623015,0.39280993296194894,0.00014945472222499997,0.058585888191705,23.59550561797758,94.98996556639825,31.59593522020443,False
143,ARE,BMU,0.514118882847257,0.0029831076853009996,0.085646793623015,0.37794685441744297,4.541802978432871e-05,0.05368949478650901,26.486486486486495,98.47749278351156,37.31289577187211,False
144,ARE,BRA,0.514118882847257,0.0029831076853009996,0.085646793623015,0.49588771678884297,0.0036159501690380003,0.082729474038037,3.546099290780278,17.501416063633542,3.4062216010314907,False
145,ARE,BRB,0.514118882847257,0.0029831076853009996,0.085646793623015,0.408889871738169,0.000428962649512,0.06392607090123599,20.467836257310008,85.62027607566178,25.36081247522875,False
146,ARE,BRN,0.514118882847257,0.0029831076853009996,0.085646793623015,0.39280993296194894,0.000179935322535,0.060060961974284004,23.59550561797758,93.96819218355357,29.873659674114844,False
147,ARE,BWA,0.514118882847257,0.0029831076853009996,0.085646793623015,0.39727368220015297,0.000151101161238,0.061131627261239004,22.727272727272766,94.93477349200172,28.623565839116576,False
148,ARE,CAN,0.514118882847257,0.0029831076853009996,0.085646793623015,0.5296982429335371,0.004230544869349001,0.087685453790019,2.9411764705881454,29.486442587712297,2.3249696259609944,False
149,ARE,CHE,0.514118882847257,0.0029831076853009996,0.085646793623015,0.517927170868347,0.003554030003465,0.086201668264268,0.7352941176469091,16.06408267818167,0.6436936226708856,False
150,ARE,CHL,0.514118882847257,0.0029831076853009996,0.085646793623015,0.47564740181786996,0.001262188161599,0.079309183817462,7.482993197279009,57.68881667201218,7.39970469116307,False
151,ARE,CHN,0.514118882847257,0.0029831076853009996,0.085646793623015,0.537847446670976,0.004617977246485,0.088991801572227,4.411764705882238,35.40228706038754,3.7587821463499,False
